episode,steps,physical_steps,decision_steps,active_decision_ratio,elapsed_sec,seed,terminated,truncated,termination_reason,termination_reason_raw,termination_reason_bucket,time_limit_rate,episode_time_seconds,mean_cft_est,mean_cft_completed,vehicle_cft_count,cft_est_valid,deadline_gamma,deadline_seconds,critical_path_cycles,r_time,r_prog,mean_r_prog,r_interf,r_risk,r_illegal,r_pbrs,r_term,mean_r_term,r_step,mean_cost_power,mean_cost_trust,r_margin,r_margin_raw,r_margin_norm,r_total,abs_ratio_r_time,abs_ratio_r_energy,abs_ratio_r_interf,abs_ratio_r_risk,abs_ratio_r_illegal,abs_ratio_r_pbrs,abs_ratio_r_term,abs_ratio_r_margin,I_total_mean,I_total_p50,I_total_p95,I_caused_mean,I_caused_p95,rho_selected_mean,rho_selected_p10,uncertainty_selected_mean,uncertainty_selected_p90,rho_selected_p50,rho_selected_p95,rho_selected_lt_0p6_rate,rho_selected_lt_0p7_rate,risk_penalty_mean,chain_tx_total,chain_p95_mean,chain_pfail_mean,chain_risk_cost_total,trust_attempts,trust_failures,trust_failure_rate,trust_retry_count,episode_vehicle_count,episode_task_count,total_subtasks,reward_mean,reward_p50,reward_p95,reward_min,reward_max,reward_abs_mean,dT_mean,cft_prev_rem_mean,cft_curr_rem_mean,dCFT_abs_mean,dCFT_abs_p95,dCFT_rem_mean,dCFT_rem_p95,margin_pre_mean,margin_post_mean,r_margin_abs_mean,r_prog_abs_mean,r_margin_nonzero_rate,margin_valid_count,margin_skip_count,reward_clip_hit_count,reward_clip_hit_rate,abs_ratio_basis,r_prog_on_task_mean,r_margin_on_task_mean,r_time_on_task_mean,r_prog_on_task_abs_mean,r_margin_on_task_abs_mean,r_time_on_task_abs_mean,abs_ratio_on_task_r_prog,abs_ratio_on_task_r_margin,abs_ratio_on_task_r_time,abs_ratio_on_task_r_term,dt_used_mean,implied_dt_mean,dT_eff_mean,dT_eff_p95,energy_norm_mean,energy_norm_p95,t_tx_mean,reward_step_p95,mean_cft,delta_cft_rem_mean,delta_cft_rem_p95,mean_cft_rem,success_rate_end,task_success_rate,subtask_success_rate,deadline_miss_rate,illegal_action_rate,v2v_link_break_rate,top_illegal_reason,top_illegal_reason_count,no_task_rate,on_task_rate,has_task_available_rate,unified_illegal_trigger_rate,hard_trigger_rate,decision_local_frac,decision_rsu_frac,decision_v2v_frac,decision_frac_local,decision_frac_rsu,decision_frac_v2v,power_ratio_mean,power_ratio_p95,entropy,approx_kl,clip_frac,policy_loss,value_loss,cost_power_value_loss,cost_trust_value_loss,lambda_power,lambda_trust,total_loss,grad_norm,policy_entropy,entropy_loss,active_ratio,actor_update_active_frac,active_samples,total_samples,adv_mean,adv_std,value_target_mean,value_target_std,value_pred_mean,value_pred_std,value_clip_fraction,mode_aux_loss,mode_aux_acc,skipped_update_count,avail_L,avail_R,avail_V,neighbor_count_mean,best_v2v_rate_mean,best_v2v_valid_rate,best_mode_compare_rate,best_mode_local_rate,best_mode_rsu_rate,best_mode_v2v_rate,mode_match_rate,oracle_match_rate,oracle_match_eps_abs_rate,oracle_match_eps_rel_rate,action_regret_mean,action_regret_p50,action_regret_p95,oracle_match_rate_on_task,action_regret_mean_on_task,target_match_within_mode_rate,target_regret_within_mode_mean,oracle_local_chosen_local_rate,oracle_local_chosen_rsu_rate,oracle_local_chosen_v2v_rate,oracle_rsu_chosen_local_rate,oracle_rsu_chosen_rsu_rate,oracle_rsu_chosen_v2v_rate,oracle_v2v_chosen_local_rate,oracle_v2v_chosen_rsu_rate,oracle_v2v_chosen_v2v_rate,oracle_v2v_chosen_rsu_count,oracle_v2v_chosen_rsu_adv_mean,oracle_v2v_chosen_rsu_ret_mean,oracle_v2v_chosen_rsu_rew_mean,oracle_v2v_chosen_v2v_count,oracle_v2v_chosen_v2v_adv_mean,oracle_v2v_chosen_v2v_ret_mean,oracle_v2v_chosen_v2v_rew_mean,oracle_rsu_chosen_rsu_count,oracle_rsu_chosen_rsu_adv_mean,oracle_rsu_chosen_rsu_ret_mean,oracle_rsu_chosen_rsu_rew_mean,oracle_rsu_chosen_v2v_count,oracle_rsu_chosen_v2v_adv_mean,oracle_rsu_chosen_v2v_ret_mean,oracle_rsu_chosen_v2v_rew_mean,v2v_beats_rsu_rate,mean_cost_gap_v2v_minus_rsu,mean_cost_rsu,mean_cost_v2v,t_L,t_R,t_V,t_a,t_alt,A_t,r_lat,cp_rem,f_max,d_cp_lb,rate_best,comm_lb,queue_lb,lb,phi,delta_phi,r_shape,overtime_ratio,r_timeout,e_tx,r_energy,r_power,avg_power,avg_rsu_queue,rsu_queue_p95,time_limit_penalty_applied,time_limit_penalty_value,remaining_time_seconds_used,remaining_ratio_used
109,12,12,240,20.0,8.24654769897461,42,True,False,terminated_unknown,terminated_unknown,terminated,0.0,1.2,,,0,False,,,,nan,0.0,0.0,nan,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,-0.004303519148379564,nan,0.0,nan,0.0,0.0,nan,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,20,20,263,-0.004303519148379564,-0.0007390966056846082,0.010755156958475709,-0.04032568633556366,0.011652329936623573,0.011193186976015568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,nan,0,0,0,0.0,unified_mainline,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.05,0.05,0.5665399239543726,0.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.12083333333333333,0.2125,0.6666666666666666,0.12083333333333333,0.2125,0.5317897791974247,0.9124401181936264,1.101345181465149,0.019759559258818626,0.10833333283662797,-0.008774805348366499,0.7052403330802918,0.00534951298031956,0.0003686341951834038,0.0,0.0,0.32467755675315857,11.943758148036794,1.101345181465149,-1.101345181465149,1.0,1.0,240,240,0.016957763582468033,0.05561259388923645,-0.0069135712459683415,0.06843576580286026,-0.017954165861010552,0.03531234711408615,0.25833333246409895,,,0,0.0,0.0,0.0,0.0,nan,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5105965930658082,4.916666666666667,9.45,False,0.0,0.0,0.0
110,10,10,200,20.0,5.152314901351929,42,True,False,terminated_unknown,terminated_unknown,terminated,0.0,0.9999999999999999,,,0,False,,,,nan,0.0,0.0,nan,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,-0.002982142148539424,nan,0.0,nan,0.0,0.0,nan,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,20,20,206,-0.002982142148539424,-0.00038223888259381056,0.015810055937618,-0.03839729353785515,0.022602643817663193,0.011930136941373348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,nan,0,0,0,0.0,unified_mainline,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.05,0.05,0.6213592233009708,0.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.595,0.16,0.245,0.595,0.16,0.245,0.5024879324123447,0.8575177788734436,1.0726451396942138,0.0224330585449934,0.1139999970793724,0.002619998040609062,0.551514744758606,0.0014334546052850784,0.0002691162924747914,0.0,0.0,0.2577758342027664,5.800093915874777,1.0726451396942138,-1.0726451396942138,1.0,1.0,200,200,0.0034301644191145897,0.05377018824219704,-0.0042172309942543505,0.07163010239601135,-0.0014733349671587348,0.04654248729348183,0.22199999466538428,,,0,0.0,0.0,0.0,0.0,nan,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5010076126269997,3.9,6.549999999999999,False,0.0,0.0,0.0
111,20,20,400,20.0,21.843361377716064,42,True,False,terminated_unknown,terminated_unknown,terminated,0.0,2.0000000000000004,,,0,False,,,,nan,0.0,0.0,nan,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,-0.010939485393464565,nan,0.0,nan,0.0,0.0,nan,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,20,20,268,-0.010939485393464565,-0.009183438960462809,0.004975300375372193,-0.05425854027271271,0.03383281081914902,0.01477648876607418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,nan,0,0,0,0.0,unified_mainline,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.05,0.05,0.6902985074626866,0.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.5875,0.2125,0.2,0.5875,0.2125,0.2,0.5727173770918991,0.9349720001220703,1.0756766557693482,0.015647034160792828,0.153125,-0.01016908884048462,0.8077505946159362,0.000836519559379667,0.00021142266341485084,0.0,0.0,0.3727166950702667,8.473857083242361,1.0756766557693482,-1.0756766557693482,1.0,1.0,400,400,-0.05708994343876839,0.08924280852079391,-0.07139762341976166,0.11015748381614685,-0.038541225530207154,0.04582060426473618,0.54609375,,,0,0.0,0.0,0.0,0.0,nan,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5299959180504084,4.0,8.05,False,0.0,0.0,0.0
112,5,5,100,20.0,1.943300724029541,42,True,False,terminated_unknown,terminated_unknown,terminated,0.0,0.5,,,0,False,,,,nan,0.0,0.0,nan,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,0.006139455828815699,nan,0.0,nan,0.0,0.0,nan,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,20,20,125,0.006139455828815699,0.003621729789301753,0.01732673048973083,-0.0028782295994460583,0.020088855177164078,0.007290747947990894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,nan,0,0,0,0.0,unified_mainline,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.1,0.1,0.704,0.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.73,0.16,0.11,0.73,0.16,0.11,0.5185861731017077,0.8769436836242674,1.0050658941268922,0.0017896787729114294,0.14800000190734863,0.006940781022422016,1.578113579750061,0.0008627257368061692,0.00028926671948283913,0.0,0.0,0.7764726519584656,32.39823095508183,1.0050658941268922,-1.0050658941268922,1.0,1.0,100,100,0.041231174021959305,0.05199585109949112,0.022503042593598366,0.050847602635622026,-0.0009248676709830761,0.04429089799523354,0.6640000104904175,,,0,0.0,0.0,0.0,0.0,nan,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5050182667374611,1.4,3.5999999999999996,False,0.0,0.0,0.0
113,10,10,200,20.0,5.613294363021851,42,True,False,terminated_unknown,terminated_unknown,terminated,0.0,0.9999999999999999,,,0,False,,,,nan,0.0,0.0,nan,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,-0.0017621007282286882,nan,0.0,nan,0.0,0.0,nan,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,20,20,204,-0.0017621007282286882,0.001725122972857207,0.024415021575987322,-0.039592161774635315,0.032090865075588226,0.01374782808125019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,nan,0,0,0,0.0,unified_mainline,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.05,0.05,0.6470588235294118,0.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.705,0.165,0.13,0.705,0.165,0.13,0.554157126126653,0.8938537061214447,0.9746552348136902,0.02503846399486065,0.125,0.004618358961306512,0.7870935797691345,0.0004716021474450827,0.00024275168543681503,0.0,0.0,0.37902937531471254,13.903719115113626,0.9746552348136902,-0.9746552348136902,1.0,1.0,200,200,0.0176556333899498,0.05029550567269325,0.0029512552078813314,0.059543970972299576,-0.0029842092422768473,0.04237972944974899,0.47999999225139617,,,0,0.0,0.0,0.0,0.0,nan,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5159763522073626,2.6,6.099999999999998,False,0.0,0.0,0.0
114,11,11,220,20.0,10.550603151321411,42,True,False,terminated_unknown,terminated_unknown,terminated,0.0,1.0999999999999999,,,0,False,,,,nan,0.0,0.0,nan,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,-0.0011462002294138074,nan,0.0,nan,0.0,0.0,nan,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,20,20,204,-0.0011462002294138074,0.0014196619158610702,0.021087192930281162,-0.035048626363277435,0.028323039412498474,0.01108566578477621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,nan,0,0,0,0.0,unified_mainline,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.05,0.05,0.6421568627450981,0.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.7181818181818181,0.14545454545454545,0.13636363636363635,0.7181818181818181,0.14545454545454545,0.13636363636363635,0.557330220216705,0.8562762886285781,1.0933562994003296,0.014288165792822837,0.11181817948818207,0.010400801431387663,0.6361249566078186,0.00033936456602532414,0.00018941484449896961,0.0,0.0,0.3068606793880463,10.329281667520432,1.0933562994003296,-1.0933562994003296,1.0,1.0,220,220,0.009089948609471321,0.04702484607696533,-0.00010265316086588427,0.05947655662894249,-0.004004348465241492,0.03557056412100792,0.26090909391641615,,,0,0.0,0.0,0.0,0.0,nan,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5161566984247078,2.4545454545454546,7.0,False,0.0,0.0,0.0
115,11,11,220,20.0,5.767885446548462,42,True,False,terminated_unknown,terminated_unknown,terminated,0.0,1.0999999999999999,,,0,False,,,,nan,0.0,0.0,nan,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,0.00013377288996707648,nan,0.0,nan,0.0,0.0,nan,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,20,20,208,0.00013377288996707648,0.0004613751661963761,0.018798664212226868,-0.03262747451663017,0.021323470398783684,0.010341533459722996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,nan,0,0,0,0.0,unified_mainline,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.1,0.1,0.75,0.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.7181818181818181,0.1590909090909091,0.12272727272727273,0.7181818181818181,0.1590909090909091,0.12272727272727273,0.5092346337774107,0.8998413980007169,1.0346867561340332,0.013955505192279815,0.11181818246841431,0.012161945644766092,0.745840311050415,0.0002565489616245031,0.00021940514561720194,0.0,0.0,0.3646264910697937,6.714913563586284,1.0346867561340332,-1.0346867561340332,1.0,1.0,220,220,0.006003811024129391,0.05209149792790413,0.010381202213466167,0.06041082441806793,0.009338785707950593,0.033539363741874696,0.19999999850988387,,,0,0.0,0.0,0.0,0.0,nan,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5026024877009067,1.8181818181818181,3.5,False,0.0,0.0,0.0
116,9,9,180,20.0,4.3364198207855225,42,True,False,terminated_unknown,terminated_unknown,terminated,0.0,0.8999999999999999,,,0,False,,,,nan,0.0,0.0,nan,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,-0.0006660799263045192,nan,0.0,nan,0.0,0.0,nan,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,20,20,191,-0.0006660799263045192,0.002515259198844433,0.008483100682497025,-0.026654023677110672,0.009249827824532986,0.00794119480997324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,nan,0,0,0,0.0,unified_mainline,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.05,0.05,0.581151832460733,0.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.15,0.18333333333333332,0.6666666666666666,0.15,0.18333333333333332,0.5450132694716255,0.915142485499382,0.9721974730491638,0.006987340422347188,0.09555555731058121,-0.00864013764075935,0.7372918486595154,0.00018591165135148913,0.00024762410030234607,0.0,0.0,0.3407788038253784,13.191632851251109,0.9721974730491638,-0.9721974730491638,1.0,1.0,180,180,0.01053723692893982,0.03893069922924042,0.006852153223007917,0.047174882143735886,-0.00031264759600162505,0.02991515100002289,0.31444444358348844,,,0,0.0,0.0,0.0,0.0,nan,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5150044231572085,2.2222222222222223,5.199999999999999,False,0.0,0.0,0.0
117,5,5,100,20.0,1.8209881782531738,42,True,False,terminated_unknown,terminated_unknown,terminated,0.0,0.5,,,0,False,,,,nan,0.0,0.0,nan,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,0.00665186857804656,nan,0.0,nan,0.0,0.0,nan,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,20,20,130,0.00665186857804656,0.0032258143182843924,0.019429634138941762,-0.0027862361166626215,0.022430911660194397,0.007766363210976124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,nan,0,0,0,0.0,unified_mainline,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.1,0.1,0.7,0.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.68,0.17,0.15,0.68,0.17,0.15,0.5096343497280031,0.8859588950872421,1.0478853940963746,0.026329239085316657,0.10799999982118606,-0.02434432003647089,0.9982004165649414,0.0002093549119308591,0.00023022666282486172,0.0,0.0,0.45401819348335265,8.558235353706033,1.0478853940963746,-1.0478853940963746,1.0,1.0,100,100,0.006475829053670168,0.050914864987134933,0.027351273223757744,0.05003536492586136,0.02268010750412941,0.02379155531525612,0.31599999964237213,,,0,0.0,0.0,0.0,0.0,nan,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.503082991912961,0.0,0.0,False,0.0,0.0,0.0
118,11,11,220,20.0,5.003943681716919,42,True,False,terminated_unknown,terminated_unknown,terminated,0.0,1.0999999999999999,,,0,False,,,,nan,0.0,0.0,nan,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,-0.005671842023730278,nan,0.0,nan,0.0,0.0,nan,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,20,20,197,-0.005671842023730278,-0.0016742629231885076,0.022567774169147015,-0.04561677202582359,0.027432991191744804,0.014433765783905983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,nan,0,0,0,0.0,unified_mainline,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.05,0.05,0.6243654822335025,0.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.7090909090909091,0.11818181818181818,0.17272727272727273,0.7090909090909091,0.11818181818181818,0.17272727272727273,0.5475300647667609,0.8487606495618819,0.9715842604637146,0.021601966582238674,0.08545454442501069,0.0014358263462781907,0.8846201658248901,0.000203380428138189,0.00027997007709927856,0.0,0.0,0.4245559573173523,12.633789951546577,0.9715842604637146,-0.9715842604637146,1.0,1.0,220,220,-0.02353733591735363,0.0654861181974411,-0.02154944948852062,0.07342926412820816,-0.010695242113433779,0.02269194759428501,0.4336363561451435,,,0,0.0,0.0,0.0,0.0,nan,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5138269279321487,1.6363636363636365,5.0,False,0.0,0.0,0.0
119,17,17,340,20.0,8.98635220527649,42,True,False,terminated_unknown,terminated_unknown,terminated,0.0,1.7000000000000004,,,0,False,,,,nan,0.0,0.0,nan,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,-0.007043067365884781,nan,0.0,nan,0.0,0.0,nan,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,20,20,248,-0.007043067365884781,-0.004800379741936922,0.012056571524590236,-0.05524655058979988,0.032260458916425705,0.011662604287266731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,nan,0,0,0,0.0,unified_mainline,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.1,0.1,0.7701612903225806,0.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.6676470588235294,0.14705882352941177,0.18529411764705883,0.6676470588235294,0.14705882352941177,0.18529411764705883,0.513396142363812,0.8593061685562133,0.9903590559959412,0.018756567034870386,0.103125,0.014665129780769347,0.793891966342926,0.00019276428793091327,0.00021511779632419348,0.0,0.0,0.39200794100761416,7.685345698685273,0.9903590559959412,-0.9903590559959412,1.0,1.0,340,340,-0.026330184191465378,0.08149351924657822,-0.04360089153051376,0.09620906114578247,-0.027152207493782044,0.036106912046670915,0.2625,,,0,0.0,0.0,0.0,0.0,nan,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5044522473150317,3.7058823529411766,9.2,False,0.0,0.0,0.0
