episode,steps,wall_time,sim_time,termination_reason_raw,termination_reason_bucket,reward_mean,reward_total,episode_reward,reward_p95,reward_abs_mean,vehicle_sr,task_sr,subtask_sr,task_duration_mean,task_duration_p95,completed_tasks,mean_cft_est,episode_time_seconds,energy_mean,energy_p95,t_tx_mean,dT_eff_mean,deadline_misses,deadline_miss_rate,ratio_local,ratio_rsu,ratio_v2v,decision_frac_local,decision_frac_rsu,decision_frac_v2v,avg_power,avg_rsu_queue,rsu_queue_p95,power_ratio_mean,power_ratio_p95,I_total_p50,I_total_p95,I_caused_mean,I_caused_p95,trust_failure_rate,rho_selected_p10,uncertainty_selected_p90,tx_created,same_node_no_tx,service_rate_ghz,idle_fraction,time_limit_rate,illegal_action_rate,illegal_action_ratio,no_task_rate,on_task_rate,has_task_available_rate,unified_illegal_trigger_rate,hard_trigger_rate,r_margin,r_margin_raw,r_margin_norm,abs_ratio_r_time,abs_ratio_r_energy,abs_ratio_r_interf,abs_ratio_r_term,abs_ratio_r_margin,margin_valid_count,margin_skip_count,reward_clip_hit_count,reward_clip_hit_rate,abs_ratio_basis,actor_loss,critic_loss,critic_loss_raw_mean,normalized_value_loss,entropy,approx_kl,clip_frac,grad_norm,active_ratio,actor_update_active_frac,value_clip_fraction,critic_loss_active,critic_loss_inactive,ppo_epochs_executed,num_minibatches_executed,mb_kl_max,mb_kl_p95,early_stop_epoch_idx,early_stop_batch_idx,skipped_update_count,early_stop,lr,bias_rsu,bias_local
818,26,1.9103806018829346,2.6,idle,terminated,0.03440775349736214,0.8946016311815299,0.8946016311815299,0.14922334253787994,0.03731866180896759,0.65,0.65,0.9356223175965666,1.7875000000000003,2.250000000000001,16,2.8318050312995924,2.600000000000001,0.10284333931591556,0.5578743660031401,0.029409198431585393,-0.03378412650181693,7,0.35,0.0045662100456621,0.9954337899543378,0.0,0.0045662100456621,0.9954337899543378,0.0,0.5286435089718837,2.1923076923076925,7.0,0.5286986987772245,0.885716700553894,6.040788008698783e-11,5.249190832001803e-10,1.3005688193068465e-10,5.204958936078072e-10,0.0,0.800000011920929,0.20000000298023224,218,1,32.42264737143142,0.15384615384615383,0.0,0.0,0.0,0.5788461538461539,0.4211538461538461,0.4211538461538461,0.0,0.0,0.023928850061791938,0.010693554859643002,0.07976283353930645,0.040122663087101336,0.0,0.0,0.8459901713285071,0.10550109287771703,219,301,0,0.0,unified_latency_centric_excl_energy_interf,-0.0014774249866604805,1.1028447151184082,1.1028447151184082,1.1028447270393371,0.49556765854358675,0.004393627436365932,0.00814824691042304,0.7552047878503799,0.42115384615384616,0.419921875,0.0,1.1134612321853639,1.0631584584712983,5,10,0.02077651582658291,0.01789677846245467,-1,-1,0,False,0.00013268408625781244,0.0,0.072191
819,26,1.9419877529144287,2.6,idle,terminated,0.0501997284591198,1.305193001651294,1.305193001651294,0.1767590530216694,0.05327639356255531,0.75,0.75,0.902834008097166,1.6400000000000001,2.500000000000001,15,2.7874632835388193,2.600000000000001,0.061564304016570336,0.2963251214145148,0.026092076443896783,-0.03869277743192821,5,0.25,0.0,1.0,0.0,0.0,1.0,0.0,0.5152945771329821,2.769230769230769,7.75,0.5152945771329821,0.8919311046600342,3.989714461583027e-11,5.094262595095599e-10,1.2191038456510483e-10,5.089727028728672e-10,0.0,0.800000011920929,0.20000000298023224,224,0,31.02447291839999,0.03846153846153845,0.0,0.0,0.0,0.5692307692307692,0.4307692307692308,0.4307692307692308,0.0,0.0,0.022046698662456874,0.009813778383213413,0.07348899554152287,0.027754039894076644,0.0,0.0,0.8949029722668099,0.0709777870654741,224,296,0,0.0,unified_latency_centric_excl_energy_interf,-0.004708138556452468,1.2019750475883484,1.2019750475883484,1.2019750237464906,0.5173488229513168,-0.0005713757273042575,0.014360581804066897,0.7117398262023926,0.4307692307692308,0.430859375,0.0,1.2844280004501343,0.8899843752384186,5,10,0.007756758946925402,0.007564629381522536,-1,-1,0,False,0.00013268408625781244,0.0,0.072165
820,25,1.8386595249176025,2.5,idle,terminated,0.04559516906738281,1.1398792649650313,1.1398792649650313,0.19415033161640163,0.04929095134139061,0.8,0.8,0.9554655870445344,1.7500000000000004,2.1750000000000007,16,2.71342785358429,2.500000000000001,0.09439078722180386,0.49373481968614863,0.0244833412328128,-0.018118476390838592,4,0.2,0.0,1.0,0.0,0.0,1.0,0.0,0.5392103326302021,3.44,9.0,0.5392103326302021,0.881239694356918,6.57890200650435e-11,3.635235334975559e-10,1.1633647517550472e-10,4.2137009437226367e-10,0.0,0.800000011920929,0.20000000298023224,236,0,36.83071010666666,0.15999999999999998,0.0,0.0,0.0,0.528,0.472,0.472,0.0,0.0,0.03016585341951335,0.019695269534920443,0.10055284473171115,0.030563259294064976,0.0,0.0,0.8600002520871433,0.10191564731397865,236,264,0,0.0,unified_latency_centric_excl_energy_interf,0.03011788772419095,1.1423132419586182,1.1423132419586182,1.1423132419586182,0.5201560735702515,0.006219714367762208,0.00841760467737913,0.25424043238162997,0.472,0.48125,0.0,1.2008560180664063,0.8727415680885315,5,5,0.010855107568204403,0.010341795720160007,-1,-1,0,False,0.00013268408625781244,0.0,0.07214000000000001
821,28,2.047135829925537,2.8000000000000003,idle,terminated,0.033923063427209854,0.9498458366075714,0.9498458366075714,0.13114940375089645,0.03767829388380051,0.65,0.65,0.8813559322033898,1.730769230769231,2.5,13,3.0169448804855357,2.800000000000001,0.07638156519919614,0.31235810564984456,0.028087570348122825,-0.030784989723137382,7,0.35,0.0,1.0,0.0,0.0,1.0,0.0,0.5206932803416359,1.6785714285714286,5.0,0.5206932803416359,0.8699427336454391,6.558838888670593e-11,2.3230283877073708e-10,7.472424068399874e-11,2.87055257341961e-10,0.0,0.800000011920929,0.20000000298023224,209,0,29.57967431304347,0.17857142857142852,0.0,0.0,0.0,0.6267857142857143,0.3732142857142857,0.3732142857142857,0.0,0.0,0.02226157147580718,0.012000746493823308,0.07420523825269053,0.0395903756619193,0.0,0.0,0.8521594394801306,0.10027901342464537,209,351,0,0.0,unified_latency_centric_excl_energy_interf,0.0027819194365292788,0.8657174587249756,0.8657174587249756,0.8657174527645111,0.5588015109300614,0.007267185265664011,0.019827720057219268,0.41928933560848236,0.3732142857142857,0.371484375,0.0,0.7877216458320617,1.095194411277771,5,10,0.018328335136175156,0.016664223093539474,-1,-1,0,False,0.00013268408625781244,0.0,0.07211200000000001
822,31,2.2602107524871826,3.1,idle,terminated,0.027239324524998665,0.8444191120783145,0.8444191120783145,0.1433255411684513,0.03182121366262436,0.65,0.65,0.8818565400843882,1.8000000000000005,2.1700000000000004,14,3.400707657337189,3.1000000000000014,0.10610093265977155,0.6828546425322962,0.026382973209825935,-0.0539518978711101,7,0.35,0.0,0.9952380952380953,0.004761904761904762,0.0,0.9952380952380953,0.004761904761904762,0.5140561584818868,1.967741935483871,5.5,0.5140788663308075,0.8787074446678163,8.523066974408522e-11,5.477535064413174e-10,1.242000252643649e-10,5.536886671375634e-10,0.0,0.800000011920929,0.20000000298023224,210,0,26.72843493230768,0.1612903225806451,0.0,0.0,0.0,0.6612903225806451,0.33870967741935487,0.33870967741935487,0.0,0.0,0.015927861571564627,0.006030094339524386,0.053092871905215465,0.045601481768409585,0.0,0.0,0.8433735924530701,0.1021180991268956,210,410,0,0.0,unified_latency_centric_excl_energy_interf,0.018023603456094862,1.1879876017570496,1.1879876017570496,1.1879875898361205,0.5321689516305923,0.009183225664310157,0.038698977883905174,0.7518728584051132,0.3387096774193548,0.346484375,0.0,1.281959557533264,0.9417985260486603,5,10,0.022096125409007072,0.02012977115809917,-1,-1,0,False,0.00013268408625781244,0.0,0.072081
823,27,1.966583251953125,2.7,idle,terminated,0.030469484627246857,0.822676035975507,0.822676035975507,0.23873843550682056,0.03710715100169182,0.6,0.6,0.8675213675213675,1.7846153846153845,2.2000000000000006,13,2.8901997494697578,2.700000000000001,0.09107610975843342,0.4573401933941562,0.032371351786876126,-0.04057741900285091,8,0.4,0.0,1.0,0.0,0.0,1.0,0.0,0.5032548821910664,2.5555555555555554,7.0,0.5032548821910664,0.8872218579053878,6.78067289816564e-11,2.45790365838161e-10,7.060269036074374e-11,2.9732707268470543e-10,0.0,0.800000011920929,0.20000000298023224,204,0,28.305323329999993,0.11111111111111108,0.0,0.0,0.0,0.6222222222222222,0.37777777777777777,0.37777777777777777,0.0,0.0,0.018637225849692553,0.008287202551952113,0.06212408616564186,0.04108887602558024,0.0,0.0,0.8502918411739058,0.10021244534120703,204,336,0,0.0,unified_latency_centric_excl_energy_interf,-0.0002579144202172756,1.1017569422721862,1.1017569422721862,1.1017569780349732,0.5037838488817215,-0.00432074568234384,0.022917053569108246,0.44565865844488145,0.37777777777777777,0.378515625,0.00016339868307113647,1.1824207544326781,0.853190952539444,5,10,0.008770952932536602,0.005674103111959986,-1,-1,0,False,0.00013268408625781244,0.0,0.072054
824,25,1.8410394191741943,2.5,idle,terminated,0.04540824890136719,1.1352062072443603,1.1352062072443603,0.17632644474506376,0.05029528960585594,0.8,0.8,0.9704641350210971,1.6937500000000005,2.0500000000000007,16,2.5660421609878545,2.500000000000001,0.0771289519213013,0.4227896572940391,0.023534426199997852,-0.0286280989646911,4,0.2,0.004347826086956522,0.9956521739130435,0.0,0.004347826086956522,0.9956521739130435,0.0,0.5195319501757621,3.08,8.799999999999997,0.5196498492713906,0.865761661529541,7.212569430592453e-11,3.0487881108598445e-10,9.123495015028737e-11,3.136496867783832e-10,0.0,0.800000011920929,0.20000000298023224,229,1,37.653088399999994,0.19999999999999996,0.0,0.0,0.0,0.54,0.45999999999999996,0.45999999999999996,0.0,0.0,0.026352612690049095,0.014351010327545353,0.08784204230016365,0.03087920604257045,0.0,0.0,0.8720190778732013,0.0897696371507172,230,270,0,0.0,unified_latency_centric_excl_energy_interf,0.05338944047689438,1.1203157424926757,1.1203157424926757,1.1203158140182494,0.45653754472732544,0.0038656927761621775,0.0051876625046134,0.6312324523925781,0.46,0.4609375,0.0,1.213365125656128,0.723391842842102,5,5,0.011828914284706116,0.011000754218548535,-1,-1,0,False,0.00013268408625781244,0.0,0.07202900000000001
825,25,1.9210596084594727,2.5,idle,terminated,0.041533686220645905,1.0383421919496145,1.0383421919496145,0.14106786698102944,0.04482332617044449,0.65,0.65,0.8823529411764706,1.7,2.2350000000000008,14,2.671580290794373,2.500000000000001,0.11163099663018873,0.5711980764666523,0.032075813462381225,-0.031068581342697077,7,0.35,0.0,1.0,0.0,0.0,1.0,0.0,0.5237563157044351,2.6,6.0,0.5237563157044351,0.8777547836303706,5.340122788410895e-11,3.194464665012828e-10,1.2038667285274585e-10,3.9682247765515634e-10,0.0,0.800000011920929,0.20000000298023224,213,0,30.275814907826078,0.07999999999999997,0.0,0.0,0.0,0.574,0.42600000000000005,0.42600000000000005,0.0,0.0,0.023526170657785124,0.010400467088138037,0.07842056885928374,0.032501827995896536,0.0,0.0,0.8663356888444114,0.09392340469968131,213,287,0,0.0,unified_latency_centric_excl_energy_interf,0.04755146894603968,1.0485864877700806,1.0485864877700806,1.0485865592956543,0.5505029320716858,0.011483491654507816,0.012742146663367749,0.45267372131347655,0.426,0.425,0.0,1.0948968410491944,0.8794100522994995,5,5,0.025262674316763878,0.023841631039977072,-1,-1,0,False,0.00013268408625781244,0.0,0.07200400000000001
826,28,2.0568201541900635,2.8000000000000003,idle,terminated,0.04433342069387436,1.2413356656711232,1.2413356656711232,0.1596506834030151,0.04685086011886597,0.65,0.65,0.9435483870967742,1.6571428571428577,2.670000000000001,14,3.005078945159913,2.800000000000001,0.06447421227954701,0.389195911973521,0.024434158600665393,-0.029427054758582732,7,0.35,0.0,1.0,0.0,0.0,1.0,0.0,0.5274302665792805,2.4642857142857144,5.649999999999999,0.5274302665792805,0.8717320054769514,4.832061487047845e-11,4.10682744755863e-10,9.513558690832369e-11,3.632589160029731e-10,0.0,0.800000011920929,0.20000000298023224,234,0,31.86995687039999,0.10714285714285714,0.0,0.0,0.0,0.5821428571428572,0.4178571428571428,0.4178571428571428,0.0,0.0,0.030916515320166215,0.019246664346779248,0.10305505106722065,0.030129333370251872,0.0,0.0,0.8771466817721308,0.08608556087081246,234,326,0,0.0,unified_latency_centric_excl_energy_interf,0.0008905865717679263,0.935040932893753,0.935040932893753,0.9350409626960754,0.5161638230085372,0.0050616351006283365,0.01815648367628455,0.42824696451425553,0.41785714285714287,0.415234375,0.0,0.8991043329238891,1.0604169845581055,5,10,0.01124931126832962,0.009830596623942253,-1,-1,0,False,0.00013268408625781244,0.0,0.07197600000000001
827,27,1.9895594120025635,2.7,idle,terminated,0.039407771080732346,1.0640098634771986,1.0640098634771986,0.1618004575371742,0.041441064327955246,0.7,0.7,0.900398406374502,1.7400000000000007,2.630000000000001,15,2.9229513525962836,2.700000000000001,0.06764927408384798,0.37036918021284765,0.02338821486316084,-0.025032168516406245,6,0.3,0.0,1.0,0.0,0.0,1.0,0.0,0.5335886541547047,3.740740740740741,8.0,0.5335886541547047,0.8943381339311599,4.865807409770717e-11,1.7114441808185887e-10,6.068654606616875e-11,2.3606175764134814e-10,0.0,0.800000011920929,0.20000000298023224,230,0,32.79980708999999,0.11111111111111108,0.0,0.0,0.0,0.5740740740740741,0.42592592592592593,0.42592592592592593,0.0,0.0,0.028981845489680226,0.02023417537742192,0.09660615163226749,0.03528646913703537,0.0,0.0,0.8587448788513151,0.09791452859684234,230,310,0,0.0,unified_latency_centric_excl_energy_interf,-0.010640675202012062,1.0132889330387116,1.0132889330387116,1.0132889807224275,0.5695231974124908,0.007860211021034047,0.0199618773534894,0.8321645259857178,0.42592592592592593,0.428515625,0.0,1.026605874300003,0.9628212451934814,5,10,0.021061362698674202,0.01893796427175402,-1,-1,0,False,0.00013268408625781244,0.0,0.07194900000000001
828,27,1.8483736515045166,2.7,success_all_done,terminated,0.05380719527602196,1.4527943726829848,1.4527943726829848,0.24015193879604332,0.056369349360466,0.95,0.95,1.0,1.6800000000000004,2.415000000000001,20,2.7000000000000015,2.700000000000001,0.057018417338053455,0.41589039476882633,0.017210293597619795,-0.022616856517615073,1,0.05,0.0043859649122807015,0.9956140350877193,0.0,0.0043859649122807015,0.9956140350877193,0.0,0.5466257963053606,2.259259259259259,7.699999999999999,0.5467123005656674,0.8885251343250272,5.895116686471802e-11,2.3405054561109724e-10,7.866613610518769e-11,2.8585902811517597e-10,0.0,0.800000011920929,0.20000000298023224,227,1,38.75598704444444,0.33333333333333326,0.0,0.0,0.0,0.5777777777777777,0.4222222222222223,0.4222222222222223,0.0,0.0,0.02949941794828794,0.018363343063231376,0.09833139316095972,0.027111657311120425,0.0,0.0,0.8878852622593305,0.07894549536874425,228,312,0,0.0,unified_latency_centric_excl_energy_interf,-0.010364910215139389,1.7149291038513184,1.7149291038513184,1.7149291396141053,0.4216653436422348,-0.0004927174290060065,0.009962972439825534,1.9485070705413818,0.4222222222222222,0.422265625,0.0,1.9920712113380432,0.6987360417842865,5,10,0.004903259687125683,0.004059954418335108,-1,-1,0,False,0.00013268408625781244,0.0,0.07192200000000001
829,27,1.8730278015136719,2.7,idle,terminated,0.05087968707084656,1.3737515111288956,1.3737515111288956,0.1810624063014984,0.05324558541178703,0.85,0.85,0.9783549783549783,1.682352941176471,2.540000000000001,17,2.7428050351142894,2.700000000000001,0.07345812160034075,0.3971684453762295,0.023763449096733426,-0.031115238467852167,3,0.15,0.0,0.9955947136563876,0.004405286343612335,0.0,0.9955947136563876,0.004405286343612335,0.5338941417220566,2.5185185185185186,6.699999999999999,0.5338941417220566,0.8908310383558273,4.4905846402487626e-11,2.5730468589113534e-10,6.762147092276294e-11,2.2888294107237226e-10,0.0,0.800000011920929,0.20000000298023224,227,0,35.81273465199999,0.25925925925925924,0.0,0.0,0.0,0.5796296296296296,0.4203703703703704,0.4203703703703704,0.0,0.0,0.02631398210873432,0.015793544603838666,0.0877132736957809,0.02842603233622594,0.0,0.0,0.8869778669133235,0.07831602443076871,227,313,0,0.0,unified_latency_centric_excl_energy_interf,-0.010275417403317989,1.1767390012741088,1.1767390012741088,1.176738977432251,0.5228672951459885,0.0027619400585535913,0.00883248019963503,0.5778958320617675,0.4203703703703704,0.421484375,0.0,1.2668514728546143,0.8566742897033691,5,10,0.01647297665476799,0.012742254417389623,-1,-1,0,False,0.00013268408625781244,0.0,0.071895
830,23,1.697525978088379,2.3000000000000003,idle,terminated,0.0643155425786972,1.4792574908423917,1.4792574908423917,0.3276886746287343,0.06739385426044464,0.85,0.85,0.983739837398374,1.623529411764706,1.9800000000000004,17,2.3742672014236454,2.3000000000000007,0.07505154800802402,0.49418659568528334,0.0186144104550218,-0.002922083579975609,3,0.15,0.0,1.0,0.0,0.0,1.0,0.0,0.559373253689188,4.434782608695652,9.0,0.559373253689188,0.9191122293472289,4.4165771734272496e-11,2.5908616085867917e-10,7.558892400894024e-11,2.8479374414303033e-10,0.0,0.800000011920929,0.20000000298023224,242,0,41.681949023157884,0.17391304347826084,0.0,0.0,0.0,0.47391304347826085,0.5260869565217392,0.5260869565217392,0.0,0.0,0.03850397005124062,0.0271095578898139,0.12834656683746862,0.021887821615839145,0.0,0.0,0.8974464712385294,0.07436086484115606,242,218,0,0.0,unified_latency_centric_excl_energy_interf,-0.008666964992880822,1.1061100482940673,1.1061100482940673,1.1061100959777832,0.4681805491447449,0.005165478913113475,0.00465477230027318,1.9115407943725586,0.5260869565217391,0.52421875,0.0,1.0950867414474488,1.1799891948699952,5,5,0.00941851269453764,0.008695708960294722,-1,-1,0,False,0.00013268408625781244,0.0,0.071872
831,28,2.042783498764038,2.8000000000000003,idle,terminated,0.03715696930885315,1.0403950700628204,1.0403950700628204,0.19517655819654445,0.04061562940478325,0.85,0.85,0.9333333333333333,1.7529411764705887,2.2400000000000007,17,2.9450255560874954,2.800000000000001,0.08564271977276279,0.6483348689641597,0.022917667570621632,-0.0376669595922743,3,0.15,0.0,1.0,0.0,0.0,1.0,0.0,0.5440553686847645,3.2142857142857144,8.0,0.5441341797199787,0.9061523199081422,5.829629487474897e-11,5.139030645473497e-10,1.268253280173326e-10,5.542480752129813e-10,0.0,0.800000011920929,0.20000000298023224,225,0,33.76316455272726,0.21428571428571422,0.0,0.0,0.0,0.5982142857142857,0.4017857142857143,0.4017857142857143,0.0,0.0,0.02210700272263842,0.01101448220490408,0.07369000907546136,0.03769400225733536,0.0,0.0,0.8610492653138027,0.09337714766350644,225,335,0,0.0,unified_latency_centric_excl_energy_interf,-0.005191174987703562,1.1897794365882874,1.1897794365882874,1.18977952003479,0.5191606998443603,0.0008039803709834814,0.0204717549495399,1.2745442688465118,0.4017857142857143,0.401953125,0.0,1.3065142989158631,0.802038562297821,5,10,0.010078659281134605,0.009885919513180852,-1,-1,0,False,0.00013268408625781244,0.0,0.071844
832,26,1.9505436420440674,2.6,idle,terminated,0.04302290827035904,1.1185957034648535,1.1185957034648535,0.19867252558469772,0.04534073546528816,0.85,0.85,0.9806201550387597,1.847058823529412,2.420000000000001,17,2.672325108051301,2.600000000000001,0.10525649012991672,0.6798056931723027,0.023011001745199464,-0.023734710445770763,3,0.15,0.0,1.0,0.0,0.0,1.0,0.0,0.5347914855533208,3.1153846153846154,8.75,0.5348585211709572,0.9120065808296204,9.847009665997497e-11,4.068785808275521e-10,1.4160259076412274e-10,4.4484755462592653e-10,0.0,0.800000011920929,0.20000000298023224,254,0,35.59539329666666,0.0769230769230769,0.0,0.0,0.0,0.5115384615384615,0.4884615384615385,0.4884615384615385,0.0,0.0,0.028643431468600364,0.0188835670160378,0.0954781048953345,0.03168461617359231,0.0,0.0,0.8656681208941761,0.09502391707590802,254,266,0,0.0,unified_latency_centric_excl_energy_interf,0.00251438831910491,1.0198370039463043,1.0198370039463043,1.0198370039463043,0.5406393498182297,0.006399480358231813,0.018007911369204523,0.45690717697143557,0.48846153846153845,0.49140625,0.0,1.0373991906642914,0.9408608615398407,5,10,0.018189609050750732,0.015442497283220285,-1,-1,0,False,0.00013268408625781244,0.0,0.071818
833,26,1.8721041679382324,2.6,idle,terminated,0.0430748425424099,1.1199457403288682,1.1199457403288682,0.15355674549937248,0.04678766056895256,0.7,0.7,0.8546255506607929,1.6428571428571435,2.1700000000000004,14,2.844550247192384,2.600000000000001,0.11060276322068396,0.5535787530735168,0.03199753151010449,-0.04008931075151154,6,0.3,0.005076142131979695,0.9949238578680203,0.0,0.005076142131979695,0.9949238578680203,0.0,0.5338478505342769,1.6153846153846154,4.75,0.5339130679726859,0.8883882164955139,1.0281187706739914e-10,3.580141696990499e-10,1.2763115564418115e-10,5.078349241127685e-10,0.0,0.800000011920929,0.20000000298023224,196,1,26.47697639805259,0.03846153846153845,0.0,0.0,0.0,0.6211538461538462,0.37884615384615383,0.37884615384615383,0.0,0.0,0.01926206529781952,0.006986779151113761,0.06420688432606506,0.031595203278603504,0.0,0.0,0.8823791521699873,0.07918999368022889,197,323,0,0.0,unified_latency_centric_excl_energy_interf,-0.0016198579338379203,0.963988995552063,0.963988995552063,0.9639889657497406,0.4743864834308624,0.0017834474565461278,0.009268650226294995,0.2546654999256134,0.37884615384615383,0.3796875,0.0,0.9433356106281281,1.0253294944763183,5,10,0.011594558134675026,0.011226908583194016,-1,-1,0,False,0.00013268408625781244,0.0,0.07179200000000001
