episode,steps,wall_time,sim_time,termination_reason_raw,termination_reason_bucket,reward_mean,reward_total,episode_reward,reward_p95,reward_abs_mean,vehicle_sr,task_sr,subtask_sr,task_duration_mean,task_duration_p95,completed_tasks,mean_cft_est,episode_time_seconds,energy_mean,energy_p95,t_tx_mean,dT_eff_mean,deadline_misses,deadline_miss_rate,ratio_local,ratio_rsu,ratio_v2v,decision_frac_local,decision_frac_rsu,decision_frac_v2v,avg_power,avg_rsu_queue,rsu_queue_p95,power_ratio_mean,power_ratio_p95,I_total_p50,I_total_p95,I_caused_mean,I_caused_p95,trust_failure_rate,rho_selected_p10,uncertainty_selected_p90,tx_created,same_node_no_tx,service_rate_ghz,idle_fraction,time_limit_rate,illegal_action_rate,illegal_action_ratio,no_task_rate,on_task_rate,has_task_available_rate,unified_illegal_trigger_rate,hard_trigger_rate,actor_loss,critic_loss,critic_loss_raw_mean,normalized_value_loss,entropy,approx_kl,clip_frac,grad_norm,active_ratio,actor_update_active_frac,value_clip_fraction,critic_loss_active,critic_loss_inactive,ppo_epochs_executed,num_minibatches_executed,mb_kl_max,mb_kl_p95,early_stop_epoch_idx,early_stop_batch_idx,skipped_update_count,early_stop,lr,bias_rsu,bias_local
608,33,2.6858677864074707,3.3000000000000003,idle,terminated,0.003572776447981596,0.11790162090726355,0.11790162090726355,0.028423238918185198,0.006628283765166998,0.35,0.35,0.7913385826771654,2.357142857142858,2.640000000000001,7,4.101025836467743,3.3000000000000016,0.03872209261013946,0.2594606327657942,0.013834288312872436,-0.06702725233453707,13,0.65,0.0963302752293578,0.7018348623853211,0.2018348623853211,0.0963302752293578,0.7018348623853211,0.2018348623853211,0.463461880360476,1.0909090909090908,4.0,0.46059614548678784,0.8016932725906363,0.0,7.420834224891592e-10,6.38269923025625e-11,2.8350375658181545e-10,0.0106951871657754,0.800000011920929,0.20000000298023224,195,21,24.1534441143315,0.03030303030303029,0.0,0.0,0.0,0.6696969696969697,0.3303030303030303,0.3303030303030303,0.0,0.0,-0.00395795339718461,1.2404552936553954,1.2404552936553954,1.2404553413391113,1.4717455148696899,-0.00369906066916883,0.062106771022081377,0.5224877566099166,0.3303030303030303,0.334765625,0.0,1.3487523198127747,0.9679629266262054,5,10,0.01076996885240078,0.008203349425457411,-1,-1,0,False,0.00014701837812499996,0.0,0.060737000000000006
609,41,2.932264804840088,4.1000000000000005,idle,terminated,0.013208350166678429,0.5415423893902734,0.5415423893902734,0.10646843910217285,0.015969127416610718,0.55,0.55,0.9223744292237442,1.7909090909090912,2.500000000000001,11,4.388175325393677,4.100000000000001,0.01818398546590743,0.17648146004048165,0.006004369017767399,-0.06519403156710876,9,0.45,0.11057692307692307,0.6778846153846154,0.21153846153846154,0.11057692307692307,0.6778846153846154,0.21153846153846154,0.473922224833471,0.5365853658536586,3.0,0.4723008087609407,0.8271967470645905,0.0,5.085332405174715e-10,4.517617877008995e-11,2.652116054546737e-10,0.01092896174863388,0.800000011920929,0.20000000298023224,183,23,18.24014290265978,0.02439024390243902,0.0,0.0,0.0,0.7463414634146341,0.25365853658536586,0.25365853658536586,0.0,0.0,-0.006322191254002974,1.365116572380066,1.365116572380066,1.365116580327352,1.4518994172414144,0.012667168024927377,0.07459910002847513,1.8493138710657755,0.25365853658536586,0.2513020833333333,0.0,1.0191807508468629,1.935911742846171,5,15,0.04594380035996437,0.03807277940213679,-1,-1,0,False,0.00014701837812499996,0.0,0.060696
610,29,2.2727973461151123,2.9000000000000004,idle,terminated,0.009639420546591282,0.27954319584735177,0.27954319584735177,0.06978139281272888,0.015287474729120731,0.45,0.45,0.8828451882845189,1.8333333333333337,2.2000000000000006,9,3.2615409779548648,2.9000000000000012,0.023972205048448353,0.21378040161205078,0.008327347970685631,-0.05588441445909721,11,0.55,0.08755760368663594,0.7511520737327189,0.16129032258064516,0.08755760368663594,0.7511520737327189,0.16129032258064516,0.44741240449024944,1.0689655172413792,5.0,0.44423984388362825,0.7938093066215515,0.0,4.80496298305155e-10,5.1031585207583774e-11,2.525787204388229e-10,0.0,0.800000011920929,0.20000000298023224,198,19,25.676477242867175,0.03448275862068964,0.0,0.0,0.0,0.6258620689655172,0.3741379310344828,0.3741379310344828,0.0,0.0,0.012255317950621247,1.2061301708221435,1.2061301708221435,1.2061301708221435,1.3122711658477784,0.013617548444017302,0.07311858488246799,3.1847211837768556,0.3741379310344828,0.3734375,0.0,1.0671241521835326,1.6138888478279114,5,10,0.04019586741924286,0.03821421954780817,-1,-1,0,False,0.00014701837812499996,0.0,0.060667
611,36,2.678673505783081,3.6,idle,terminated,0.006588205229490995,0.23717539956782274,0.23717539956782274,0.062100015580654144,0.011314566247165203,0.4,0.4,0.8521400778210116,2.044444444444445,2.500000000000001,9,4.210151631832124,3.600000000000002,0.03359615060183393,0.29678976344400304,0.011404540368130368,-0.05366614166233294,12,0.6,0.06465517241379311,0.7758620689655172,0.15948275862068967,0.06465517241379311,0.7758620689655172,0.15948275862068967,0.44885918343206865,1.2222222222222223,4.0,0.44632450739225865,0.8061423152685165,0.0,1.160316814852172e-09,5.187424448327427e-11,2.6875535408255035e-10,0.004739336492890996,0.800000011920929,0.20000000298023224,216,15,22.1267509320244,0.027777777777777766,0.0,0.0,0.0,0.6777777777777778,0.3222222222222222,0.3222222222222222,0.0,0.0,-0.02561080493032932,0.9449510991573333,0.9449510991573333,0.9449511051177979,1.2924543142318725,-0.003676213347353041,0.08518617376685142,0.9339517652988434,0.32222222222222224,0.3171875,0.0,0.4132919907569885,2.1713823080062866,5,10,0.01381053775548935,0.011019639344885939,-1,-1,0,False,0.00014701837812499996,0.0,0.060631000000000004
612,43,3.1370091438293457,4.3,idle,terminated,-0.0006214971072040498,-0.026724375271633453,-0.026724375271633453,0.011695136129856098,0.0034334759693592787,0.15,0.15,0.6835443037974683,2.0500000000000007,2.355000000000001,4,5.305466208457947,4.300000000000001,0.030928099972088886,0.20376013840323615,0.01441529630982499,-0.07482977351476995,17,0.85,0.08743169398907104,0.7213114754098361,0.1912568306010929,0.08743169398907104,0.7213114754098361,0.1912568306010929,0.4298503548984394,0.32558139534883723,2.0,0.4259770616106232,0.7922018587589263,0.0,4.5093348499669617e-10,4.125058628012823e-11,1.7092443363453375e-10,0.01948051948051948,0.800000011920929,0.20000000298023224,164,16,14.18771024975612,0.02325581395348837,0.0,0.0,0.0,0.7872093023255814,0.2127906976744186,0.2127906976744186,0.0,0.0,-0.01199553906917572,1.9886553764343262,1.9886553764343262,1.9886554559071858,1.3419145743052165,0.012900280754547567,0.10672324871023496,1.865833075841268,0.2127906976744186,0.21302083333333333,0.0,1.335100245475769,2.8682460308074953,5,15,0.050576869398355484,0.04741250500082969,-1,-1,0,False,0.00014701837812499996,0.0,0.060588
613,40,2.9241955280303955,4.0,idle,terminated,0.00047856158926151693,0.019142468659898736,0.019142468659898736,0.011353087192401285,0.005760456435382366,0.25,0.25,0.7903930131004366,1.9833333333333336,2.375000000000001,6,4.674243998527527,4.000000000000002,0.0392502935371585,0.32045453644314326,0.012025771385798283,-0.0676300308108332,15,0.75,0.10152284263959391,0.7614213197969543,0.13705583756345177,0.10152284263959391,0.7614213197969543,0.13705583756345177,0.47609850011067467,0.525,3.049999999999997,0.47358950288472335,0.8309683293104172,0.0,3.0930641242710164e-10,3.956262747961681e-11,2.1366515709497767e-10,0.006024096385542169,0.800000011920929,0.20000000298023224,176,20,16.30874495359972,0.02499999999999999,0.0,0.0,0.0,0.75375,0.24624999999999997,0.24624999999999997,0.0,0.0,0.008526868807772795,1.0733295599619548,1.0733295599619548,1.0733295996983847,1.4851714531580607,0.009677252095813552,0.06393285927673181,1.7984363555908203,0.24625,0.24401041666666667,0.0,0.6572434624036153,1.7391419728597006,5,15,0.03336958587169647,0.030112584121525284,-1,-1,0,False,0.00014701837812499996,0.0,0.060548000000000005
614,41,2.9224295616149902,4.1000000000000005,idle,terminated,0.00546834385022521,0.22420211487859595,0.22420211487859595,0.05503065139055252,0.009302190504968166,0.4,0.4,0.7868852459016393,2.1625000000000005,2.665000000000001,8,5.109593238830565,4.100000000000001,0.034192360707357025,0.3097098394118157,0.012342071907245424,-0.07045085203356886,12,0.6,0.1073170731707317,0.697560975609756,0.1951219512195122,0.1073170731707317,0.697560975609756,0.1951219512195122,0.4688151470680789,0.4146341463414634,2.0,0.4659499608466374,0.8468574583530426,0.0,2.2464303681135609e-10,3.7238965383545874e-11,2.2059911675142982e-10,0.0,0.800000011920929,0.20000000298023224,183,22,17.59876556968633,0.02439024390243902,0.0,0.0,0.0,0.75,0.25,0.25,0.0,0.0,0.019697570769737164,1.9814765691757201,1.9814765691757201,1.9814765612284342,1.4614952723185222,0.018927445402368903,0.08920184796055158,2.947628863652547,0.25,0.24947916666666667,0.0,0.8878191113471985,3.7826355775197347,5,15,0.05258573964238167,0.05158478058874607,-1,-1,0,False,0.00014701837812499996,0.0,0.060507000000000005
615,36,2.704306125640869,3.6,idle,terminated,0.008231254294514656,0.29632517135555325,0.29632517135555325,0.06874450296163559,0.012606881558895111,0.35,0.35,0.8211382113821138,1.8857142857142861,2.4100000000000006,7,4.214144096374513,3.600000000000002,0.032213040268625905,0.21986363434698847,0.012254756669126517,-0.0635969175398352,13,0.65,0.15023474178403756,0.7183098591549296,0.13145539906103287,0.15023474178403756,0.7183098591549296,0.13145539906103287,0.4729038966431593,0.9444444444444444,4.0,0.4696591066610804,0.8342754602432251,0.0,3.757079578003972e-10,4.007468315525564e-11,2.1734557625885383e-10,0.0,0.800000011920929,0.20000000298023224,181,32,21.02811632088519,0.027777777777777766,0.0,0.0,0.0,0.7041666666666667,0.2958333333333333,0.2958333333333333,0.0,0.0,0.005953320674598217,1.304198110103607,1.304198110103607,1.3041980981826782,1.4908093690872193,0.01684937095269561,0.08622410744428635,3.3885829210281373,0.29583333333333334,0.2953125,0.0,1.1810850858688355,1.5653528451919556,5,10,0.04422788321971893,0.03587384903803466,-1,-1,0,False,0.00014701837812499996,0.0,0.060471000000000004
616,32,2.531871795654297,3.2,idle,terminated,-0.0005519271944649518,-0.01766166693864586,-0.01766166693864586,0.022151373606175157,0.008914660662412643,0.2,0.2,0.7035398230088495,2.083333333333334,2.800000000000001,6,3.9651209688186646,3.2000000000000015,0.06030159260912784,0.35147252123828704,0.019191788306476228,-0.07313372047618047,16,0.8,0.1590909090909091,0.6193181818181818,0.2215909090909091,0.1590909090909091,0.6193181818181818,0.2215909090909091,0.48373456979752516,0.15625,1.0,0.4812772026446333,0.8370005935430527,0.0,9.89766768544341e-10,7.665052620398072e-11,3.865900433108748e-10,0.007142857142857143,0.800000011920929,0.20000000298023224,147,28,17.559652092293884,0.031249999999999986,0.0,0.0,0.0,0.725,0.275,0.275,0.0,0.0,0.005623560398817062,1.4522672653198243,1.4522672653198243,1.4522672653198243,1.5513455033302308,0.017592602339573205,0.0893854882568121,5.350828742980957,0.275,0.276171875,0.0,1.560145080089569,1.2592886924743651,5,10,0.03912047669291496,0.038169955462217325,-1,-1,0,False,0.00014701837812499996,0.0,0.060439
617,33,2.5715394020080566,3.3000000000000003,idle,terminated,0.007445765193551779,0.24571024876685732,0.24571024876685732,0.06432326808571813,0.011293655261397362,0.35,0.35,0.8178137651821862,2.000000000000001,2.500000000000001,9,3.8655551886558532,3.3000000000000016,0.031261211421753435,0.229469156056701,0.008964638867354656,-0.06597205727389391,13,0.65,0.1111111111111111,0.7083333333333334,0.18055555555555555,0.1111111111111111,0.7083333333333334,0.18055555555555555,0.46923953357971077,0.696969696969697,3.3999999999999986,0.46576406772783996,0.8233004689216613,0.0,8.198520168312124e-10,6.483405479151827e-11,3.969373579826294e-10,0.005434782608695652,0.800000011920929,0.20000000298023224,191,24,22.300783304625266,0.03030303030303029,0.0,0.0,0.0,0.6727272727272727,0.32727272727272727,0.32727272727272727,0.0,0.0,0.0177351389080286,1.1866236925125122,1.1866236925125122,1.1866236686706544,1.4990088224411011,0.003499829865177162,0.08298196531832218,2.337897205352783,0.32727272727272727,0.330859375,0.0,1.2286621451377868,1.0806123077869416,5,10,0.030804714187979698,0.02748438334092497,-1,-1,0,False,0.00014701837812499996,0.0,0.060406
618,34,2.6922824382781982,3.4000000000000004,idle,terminated,0.00013843992201145738,0.004706952285984167,0.004706952285984167,0.007824560580775106,0.0058382232673466206,0.2,0.2,0.7644787644787645,2.3600000000000008,2.480000000000001,5,4.589863979816437,3.4000000000000017,0.03001783108977382,0.23266651758093,0.00943055624404724,-0.06870542843552208,16,0.8,0.12385321100917432,0.6651376146788991,0.21100917431192662,0.12385321100917432,0.6651376146788991,0.21100917431192662,0.4751126676113071,0.7352941176470589,4.0,0.4719811489663722,0.8253663659095766,0.0,4.91314580686186e-10,5.650671597301482e-11,3.160458755813164e-10,0.016666666666666666,0.800000011920929,0.20000000298023224,188,27,22.04683804322358,0.02941176470588234,0.0,0.0,0.0,0.6794117647058824,0.3205882352941176,0.3205882352941176,0.0,0.0,0.0116544459015131,1.321917986869812,1.321917986869812,1.321917998790741,1.5426331162452698,0.016600105189718307,0.08275185152888298,2.1586205303668975,0.3205882352941177,0.310546875,0.16041219644248486,1.5492451906204223,0.8160776376724244,5,10,0.035608772188425064,0.03195321802049875,-1,-1,0,False,0.00014701837812499996,0.0,0.060372
619,43,3.060539484024048,4.3,idle,terminated,0.004347824491560459,0.1869564590784053,0.1869564590784053,0.04692644253373141,0.009477952495217323,0.3,0.3,0.8333333333333334,1.9571428571428577,2.640000000000001,7,4.978278856277465,4.300000000000001,0.038282229947017,0.333332413286364,0.009462649035402053,-0.07097334623336816,14,0.7,0.14285714285714285,0.6896551724137931,0.16748768472906403,0.14285714285714285,0.6896551724137931,0.16748768472906403,0.47009427707079193,0.6976744186046512,3.8999999999999986,0.4672370423960268,0.8244246363639831,0.0,3.203054960154714e-10,3.8687685000038385e-11,2.371675952850261e-10,0.005988023952095809,0.800000011920929,0.20000000298023224,173,29,15.968777731157184,0.02325581395348837,0.0,0.0,0.0,0.763953488372093,0.23604651162790702,0.23604651162790702,0.0,0.0,-0.0010263209075977405,1.5258109172185261,1.5258109172185261,1.5258109172185261,1.3305293877919515,0.006559965033860257,0.10434120073914528,3.9563836654027305,0.23604651162790696,0.23776041666666667,0.19519474301487208,2.1438039541244507,0.571520733833313,5,15,0.04846927523612976,0.04448148943483829,-1,-1,0,False,0.00014701837812499996,0.0,0.060329
620,42,3.089364767074585,4.2,idle,terminated,0.006662555504590273,0.2798273404942392,0.2798273404942392,0.06371889393776645,0.011495692655444145,0.35,0.35,0.8354430379746836,1.7428571428571433,2.4500000000000006,7,4.712327666282654,4.200000000000001,0.024986850204020063,0.18920326662305986,0.009729905047585476,-0.06702349032674544,13,0.65,0.10328638497652583,0.7511737089201878,0.14553990610328638,0.10328638497652583,0.7511737089201878,0.14553990610328638,0.4526994584970886,0.8571428571428571,4.949999999999996,0.4494498029739878,0.8160993605852127,0.0,3.3382824837779846e-10,3.952320415390176e-11,2.2460136597790555e-10,0.01098901098901099,0.800000011920929,0.20000000298023224,189,22,16.537560285815122,0.023809523809523805,0.0,0.0,0.0,0.7464285714285714,0.25357142857142856,0.25357142857142856,0.0,0.0,-0.0024355434191723666,1.7097190459569296,1.7097190459569296,1.7097190777460733,1.3828944126764933,0.013668251394604643,0.05369396371146043,4.86117213567098,0.25357142857142856,0.25338541666666664,0.19434126565853754,2.1267360925674437,1.0083504835764567,5,15,0.03387272730469704,0.030359821207821363,-1,-1,0,False,0.00014701837812499996,0.0,0.06028700000000001
621,40,3.155254602432251,4.0,idle,terminated,-0.0007599937962368131,-0.03039975856120011,-0.03039975856120011,0.0029052508063614176,0.004806966055184603,0.15,0.15,0.7725490196078432,2.480000000000001,2.660000000000001,5,4.764855480194091,4.000000000000002,0.032962269672539096,0.3258393581253886,0.01176379649148262,-0.0695106824487449,17,0.85,0.13488372093023257,0.7162790697674418,0.14883720930232558,0.13488372093023257,0.7162790697674418,0.14883720930232558,0.448972755856812,0.65,3.049999999999997,0.4436940754282063,0.8216291666030883,0.0,4.519662255564317e-10,6.445679406885674e-11,4.417715498972185e-10,0.0056179775280898875,0.800000011920929,0.20000000298023224,185,29,19.031882829914768,0.02499999999999999,0.0,0.0,0.0,0.73125,0.26875000000000004,0.26875000000000004,0.0,0.0,-0.00439222219089667,1.1589512626330059,1.1589512626330059,1.1589512944221496,1.4521602630615233,0.0016310540959239006,0.05450567435473204,1.1629480520884197,0.26875,0.26979166666666665,0.0,0.5662477890650431,2.2458649635314942,5,15,0.027186516672372818,0.02229482010006904,-1,-1,0,False,0.00014701837812499996,0.0,0.060247
622,30,2.1657462120056152,3.0,idle,terminated,0.012526760809123516,0.3758027947963502,0.3758027947963502,0.10035335123538962,0.018332522362470627,0.5,0.5,0.8899082568807339,1.6272727272727274,2.0000000000000004,11,3.372992682456971,3.0000000000000013,0.04921434591638355,0.3686070549009577,0.01188120632187279,-0.06145684093236959,10,0.5,0.0707070707070707,0.797979797979798,0.13131313131313133,0.0707070707070707,0.797979797979798,0.13131313131313133,0.4461740968221178,0.7666666666666667,3.0,0.442329389452269,0.8293468207120894,0.0,5.243647127617379e-10,6.794678708565982e-11,4.118476351622212e-10,0.005494505494505495,0.800000011920929,0.20000000298023224,183,14,24.775247126797083,0.16666666666666663,0.0,0.0,0.0,0.67,0.32999999999999996,0.32999999999999996,0.0,0.0,-0.010704583209007978,1.9300635218620301,1.9300635218620301,1.9300636053085327,1.3347081899642945,0.006309659348335117,0.055873019993305205,7.337891387939453,0.33,0.3359375,0.013898704212624579,2.113404190540314,1.4718539357185363,5,10,0.022305143997073174,0.019607589393854135,-1,-1,0,False,0.00014701837812499996,0.0,0.060217
623,35,2.779900550842285,3.5,idle,terminated,0.005375407636165619,0.18813928265726954,0.18813928265726954,0.046755536645650825,0.009886213578283787,0.35,0.35,0.76953125,2.028571428571429,2.3700000000000006,7,4.292710661888123,3.5000000000000018,0.03838649305705712,0.26525981145220107,0.012784517401610808,-0.06271116852760336,13,0.65,0.08173076923076923,0.7548076923076923,0.16346153846153846,0.08173076923076923,0.7548076923076923,0.16346153846153846,0.4440503818967513,1.2571428571428571,5.299999999999997,0.4398391203190874,0.824986457824707,0.0,4.896629129946813e-10,5.3414734441092904e-11,2.375806135157517e-10,0.005434782608695652,0.800000011920929,0.20000000298023224,190,17,21.589475519367326,0.02857142857142856,0.0,0.0,0.0,0.7028571428571428,0.29714285714285715,0.29714285714285715,0.0,0.0,0.0004893716308288276,1.1523635149002076,1.1523635149002076,1.1523635149002076,1.2903475403785705,-0.004552596248686314,0.07122839111834764,1.4745444893836974,0.29714285714285715,0.30234375,0.0,1.1325817942619323,1.1946336507797242,5,10,0.013191374950110912,0.012920986907556652,-1,-1,0,False,0.00014701837812499996,0.0,0.060182000000000006
624,30,2.318030834197998,3.0,idle,terminated,0.012164769694209099,0.36494310302112043,0.36494310302112043,0.0979495622217655,0.015357600525021553,0.45,0.45,0.8162393162393162,2.0000000000000004,2.5850000000000004,10,3.5585805296897894,3.0000000000000013,0.03850583951876893,0.21310767539894523,0.016187178573922406,-0.055271272857984145,11,0.55,0.08333333333333333,0.7990196078431373,0.11764705882352941,0.08333333333333333,0.7990196078431373,0.11764705882352941,0.44587380294377604,0.9,3.549999999999997,0.4421110191912043,0.8184850811958313,0.0,5.233576155783124e-10,4.588841112651565e-11,1.9972329345918617e-10,0.0056179775280898875,0.800000011920929,0.20000000298023224,186,17,23.428165379103227,0.03333333333333332,0.0,0.0,0.0,0.66,0.33999999999999997,0.33999999999999997,0.0,0.0,0.015836308361031115,1.6398061037063598,1.6398061037063598,1.6398061156272887,1.140014886856079,0.011206856067292392,0.050589920952916145,3.1953431606292724,0.34,0.340625,0.0,1.6332575917243957,1.6597678661346436,5,10,0.033324580639600754,0.029403452575206747,-1,-1,0,False,0.00014701837812499996,0.0,0.060152000000000004
